timestamp,bitcoin,"market_cap-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.0)"
1500465600000,1645.66421982,3028879.85814
1500552000000,1704.63525528,3027650.74934
1500638400000,1911.62635471,3280733.81618
1500724800000,1972.77287111,3392690.48641
1500811200000,1870.29901117,3305121.54132
1500897600000,1920.53887451,3460245.18517
1500984000000,1808.2541675,3081793.35455
1501070400000,1780.32915394,3103006.22401
1501156800000,1811.11114685,3162613.2834
1501243200000,1983.56931594,3091548.15799
1501329600000,1883.20356889,2913868.92039
1501416000000,1871.16584589,3049591.96954
1501502400000,1957.41184013,3016955.61338
1501588800000,1974.26314616,3100064.97333
1501675200000,1887.70231448,3569828.92987
1501761600000,1926.85940339,3513189.86652
1501848000000,2004.88684637,3478583.21063
1501934400000,2203.82206361,3622156.885
1502020800000,2225.11225525,3667150.69879
1502107200000,2332.65851193,3922995.5938
1502193600000,2419.44631472,4124221.95788
1502280000000,2314.70717869,4110664.14039
1502366400000,2371.16295075,4235920.26202
1502452800000,2438.3537001,4453213.82858
1502539200000,2637.27758364,4616052.72125
1502625600000,2788.15732146,4569814.69737
1502712000000,2913.65613304,4748542.04458
1502798400000,2918.28953413,4605855.06478
1502884800000,2873.72817225,4699766.76721
1502971200000,3107.63151678,4908441.32467
1503057600000,3024.86400303,5076904.75123
1503144000000,2791.81372587,4971701.73049
1503230400000,2878.14875472,5339007.73342
1503316800000,2842.26973512,5278499.72016
1503403200000,2746.27136813,5296565.25617
1503489600000,2963.19867818,5784096.16999
1503576000000,2930.48791388,5723755.14291
1503662400000,3046.75084668,5722387.44145
1503748800000,3025.72482598,5924519.10999
1503835200000,3045.58515229,6032433.77717
1503921600000,3021.49824222,6088775.59246
1504008000000,3069.00107441,6194849.62987
1504094400000,3157.82535362,6162606.58873
1504180800000,3256.54590289,6536919.99208
1504267200000,3345.06708969,6813820.52444
1504353600000,3274.51012781,6577031.11238
1504440000000,3183.07440824,6233204.86346
1504526400000,3024.35678731,5401928.76193
1504612800000,2995.56678366,5468969.61377
1504699200000,3182.30987901,6003588.66151
1504785600000,3204.46370793,6248779.97151
1504872000000,3225.67503564,6337005.91869
1504958400000,2977.4130765,5560828.17344
1505044800000,2838.62824574,5136899.42847
1505131200000,2890.8207908,5322251.56756
1505217600000,3011.7755302,5667614.9476
1505304000000,2693.29922944,4792823.29872
1505390400000,2468.66579567,4273683.18504
1505476800000,2080.73218055,3182416.53412
1505563200000,2511.41084282,4038818.95609
1505649600000,2458.19278433,3919558.44068
1505736000000,2699.39681115,4423143.51308
1505822400000,2790.76779075,4512205.98252
1505908800000,2744.06622611,4416708.22758
1505995200000,2708.28595121,4372954.93809
1506081600000,2501.32824695,3905526.19538
1506168000000,2662.47375621,4263328.71701
1506254400000,2590.61944365,4139189.52176
1506340800000,2635.85417694,4240614.91189
1506427200000,2766.77729684,4492638.53404
1506513600000,2845.76890745,4664239.04131
1506600000000,2927.47125606,4706066.67636
1506686400000,2932.28244555,4696342.51493
1506772800000,2995.47392488,4798356.40955
1506859200000,3018.66462359,4812748.43124
1506945600000,3085.995894,4842113.17686
1507032000000,3017.77805984,4616489.22373
1507118400000,2986.21011114,4624956.56951
1507204800000,2977.5820075,4562930.61538
1507291200000,3079.47157861,4748501.94168
1507377600000,3027.48747312,4651645.65077
1507464000000,3115.53615538,4774122.3693
1507550400000,3216.11739852,4645534.39925
1507636800000,3365.54454214,4623675.32325
1507723200000,3362.58586037,4712188.04223
1507809600000,3631.98929416,4810536.23124
1507896000000,3966.94057834,4940875.81149
1507982400000,4000.1542079,5110632.0855
1508068800000,3836.74464442,4890692.56278
1508155200000,3995.75297589,5203690.32084
1508241600000,3969.23930838,5131272.71813
1508328000000,3714.78842487,4822920.09278
1508414400000,3983.33552515,4984588.83243
1508500800000,3950.62825575,4944365.93795
1508587200000,4297.57281579,4846741.56568
1508673600000,4085.74117065,4828958.57224
1508760000000,4145.98084661,4742569.94422
1508846400000,3999.36539428,5042070.45652
1508932800000,3884.6743288,4836086.95597
1509019200000,4115.68832938,5012114.15902
1509105600000,4094.7754576,4972631.67986
1509192000000,3995.33635549,4932700.82563
1509278400000,4059.39103828,5088310.41755
1509364800000,4312.21437593,5194979.95954
