timestamp,bitcoin,"volume-weighted (max_weight=0.1, min_volume=1000000, min_liquidity=0.0)"
1496491200000,1751.91038261,2.36671190075
1496577600000,1764.38248762,2.48184201037
1496664000000,1803.38923548,2.55887150881
1496750400000,1994.91876857,2.56589572658
1496836800000,1983.79263574,2.51977685633
1496923200000,1940.14956753,2.58857210526
1497009600000,1969.11474454,2.73892550454
1497096000000,1959.0162921,2.73305061535
1497182400000,2002.89905426,2.62903937127
1497268800000,1918.50873364,2.67391311115
1497355200000,1894.97013042,2.75774727238
1497441600000,1922.92341985,2.23651412887
1497528000000,1646.06150858,2.41029990857
1497614400000,1729.54462552,2.56483671522
1497700800000,1815.40875617,2.62427590617
1497787200000,1811.48311758,2.72869067717
1497873600000,1791.58793959,2.96614824595
1497960000000,1829.92608814,2.77431669705
1498046400000,1915.32577052,2.69654291697
1498132800000,1885.22680534,2.79281555575
1498219200000,1919.61447487,2.77155809382
1498305600000,1923.80420953,2.66057423365
1498392000000,1865.12191644,2.32655541815
1498478400000,1777.67701699,2.11986803874
1498564800000,1694.0383949,2.28809764651
1498651200000,1769.87935181,2.29819794677
1498737600000,1773.05150013,2.32026150182
1498824000000,1787.88447817,2.10086541042
1498910400000,1755.02947544,1.96254791653
1498996800000,1710.51677501,2.05243725015
1499083200000,1762.59723039,2.1095824212
1499169600000,1829.23937307,1.97948324678
1499256000000,1784.47477218,2.02820001912
1499342400000,1812.48368241,1.89508987884
1499428800000,1783.07174083,1.72182659046
1499515200000,1753.74713599,1.81415210654
1499601600000,1807.41414733,1.69850529227
1499688000000,1758.32020199,1.44709561549
1499774400000,1653.69939737,1.48162108677
1499860800000,1644.5419507,1.55272009511
1499947200000,1678.40143413,1.48122165869
1500033600000,1638.5338574,1.25460152871
1500120000000,1444.36661224,1.04772050081
1500206400000,1320.89313057,1.14998543573
1500292800000,1409.72226354,1.29224135878
1500379200000,1605.19573666,1.37436599484
1500465600000,1645.66421982,1.35789381276
1500552000000,1704.63525528,1.4594198186
1500638400000,1911.62635471,1.51088822144
1500724800000,1972.77287111,1.44022669833
1500811200000,1870.29901117,1.49342561061
1500897600000,1920.53887451,1.31105978049
1500984000000,1808.2541675,1.31524384789
1501070400000,1780.32915394,1.33324842296
1501156800000,1811.11114685,1.31201668265
1501243200000,1983.56931594,1.22667620723
1501329600000,1883.20356889,1.27830603287
1501416000000,1871.16584589,1.259734692
1501502400000,1957.41184013,1.28878551909
1501588800000,1974.26314616,1.35332257372
1501675200000,1887.70231448,1.31687036708
1501761600000,1926.85940339,1.30374568151
1501848000000,2004.88684637,1.34963286236
1501934400000,2203.82206361,1.37115415581
1502020800000,2225.11225525,1.43777758949
1502107200000,2332.65851193,1.47948207023
1502193600000,2419.44631472,1.47985855918
1502280000000,2314.70717869,1.5290816111
1502366400000,2371.16295075,1.6474715396
1502452800000,2438.3537001,1.6830889954
1502539200000,2637.27758364,1.67188247309
1502625600000,2788.15732146,1.73168719105
1502712000000,2913.65613304,1.63740448002
1502798400000,2918.28953413,1.67510666185
1502884800000,2873.72817225,1.72964475977
1502971200000,3107.63151678,1.71525525271
1503057600000,3024.86400303,1.64401302846
1503144000000,2791.81372587,1.72498443508
1503230400000,2878.14875472,1.68043995455
1503316800000,2842.26973512,1.68008120066
1503403200000,2746.27136813,1.82299069894
1503489600000,2963.19867818,1.78667485595
1503576000000,2930.48791388,1.75964804931
1503662400000,3046.75084668,1.80711887091
1503748800000,3025.72482598,1.82751288289
1503835200000,3045.58515229,1.84546418929
1503921600000,3021.49824222,1.85272281531
1504008000000,3069.00107441,1.80352206287
1504094400000,3157.82535362,1.88944060138
1504180800000,3256.54590289,1.96794230707
1504267200000,3345.06708969,1.90384321402
1504353600000,3274.51012781,1.78863149912
1504440000000,3183.07440824,1.51942461673
1504526400000,3024.35678731,1.54307432603
1504612800000,2995.56678366,1.65061695409
1504699200000,3182.30987901,1.72028087981
1504785600000,3204.46370793,1.73913369859
1504872000000,3225.67503564,1.50081644728
1504958400000,2977.4130765,1.37869728906
1505044800000,2838.62824574,1.42743501946
1505131200000,2890.8207908,1.51585599981
1505217600000,3011.7755302,1.27496674977
1505304000000,2693.29922944,1.09469537565
1505390400000,2468.66579567,0.800877192208
1505476800000,2080.73218055,0.996947206465
1505563200000,2511.41084282,0.967332589188
1505649600000,2458.19278433,1.08004186561
1505736000000,2699.39681115,1.08677908775
1505822400000,2790.76779075,1.05707208875
1505908800000,2744.06622611,1.03834675107
1505995200000,2708.28595121,0.921764578679
1506081600000,2501.32824695,0.996851583236
1506168000000,2662.47375621,0.967699807716
1506254400000,2590.61944365,0.990203890781
1506340800000,2635.85417694,1.03534564938
1506427200000,2766.77729684,1.06487185369
1506513600000,2845.76890745,1.07870166394
1506600000000,2927.47125606,1.07738421192
1506686400000,2932.28244555,1.0895180769
1506772800000,2995.47392488,1.10303987261
1506859200000,3018.66462359,1.11124073504
1506945600000,3085.995894,1.05778293142
1507032000000,3017.77805984,1.05138352691
1507118400000,2986.21011114,1.02680000201
1507204800000,2977.5820075,1.06701913295
1507291200000,3079.47157861,1.04844956232
1507377600000,3027.48747312,1.06728792231
1507464000000,3115.53615538,1.03830581795
1507550400000,3216.11739852,1.02497567497
1507636800000,3365.54454214,1.03824707012
1507723200000,3362.58586037,1.04894485674
1507809600000,3631.98929416,1.07921917446
1507896000000,3966.94057834,1.10454931446
1507982400000,4000.1542079,1.02594834945
1508068800000,3836.74464442,1.07302066928
1508155200000,3995.75297589,1.04149215756
1508241600000,3969.23930838,0.967799023846
1508328000000,3714.78842487,0.986026910805
1508414400000,3983.33552515,0.964068112059
1508500800000,3950.62825575,0.941952077571
1508587200000,4297.57281579,0.938400602342
1508673600000,4085.74117065,0.914943109541
1508760000000,4145.98084661,0.97358944874
1508846400000,3999.36539428,0.930012885526
1508932800000,3884.6743288,0.955336597884
1509019200000,4115.68832938,0.945210055121
1509105600000,4094.7754576,0.932515929661
1509192000000,3995.33635549,0.959299686124
1509278400000,4059.39103828,0.979937702291
1509364800000,4312.21437593,0.979937702291
