timestamp,"volume-weighted (max_weight=0.1, min_volume=100000)","volume-weighted (max_weight=0.1, min_volume=1000000)","volume-weighted (max_weight=0.2, min_volume=100000)","volume-weighted (max_weight=0.2, min_volume=1000000)","volume-weighted (max_weight=0.3, min_volume=100000)","volume-weighted (max_weight=0.3, min_volume=1000000)"
1429185600000,641.348139701,188.005785602,630.916769646,176.120149405,339.683173099,102.368917379
1429272000000,639.073873573,186.278109269,628.679493898,174.501695947,338.478632402,101.428199755
1429358400000,630.11318781,183.860217857,619.864551489,172.236662478,334.280413397,100.111660877
1429444800000,640.347262426,190.877101597,629.932171394,178.809942171,339.709677155,103.932345381
1429531200000,638.287306175,190.296353561,627.905719826,178.265908748,338.616852817,103.616128795
1429617600000,637.470869832,189.481036391,627.102562619,177.502135542,337.088345729,103.172189606
1429704000000,679.673039814,201.771124906,668.618324666,189.015250516,356.457437018,109.864127578
1429790400000,699.536904727,201.478014193,688.159108693,188.740670123,360.909489906,109.704529158
1429876800000,682.756983767,196.566486102,671.652109028,184.139646498,353.678524737,107.030208197
1429963200000,672.486389592,190.985928523,661.548563546,178.91188911,349.408242306,103.991601508
1430049600000,633.580066389,177.673280824,623.27504214,166.440860656,329.193424259,96.7428813255
1430136000000,625.433157385,176.839957354,615.26064061,165.660219499,324.960480366,96.2891377284
1430222400000,641.714132415,184.217221311,631.276809578,172.571096343,333.419695239,100.306048815
1430308800000,642.761224047,183.604536829,632.306870522,171.997145483,333.963739628,99.9724428737
1430395200000,676.593828874,194.93337797,665.589196337,182.609782684,351.542371951,106.140982842
1430481600000,661.828548153,195.670655166,651.064069282,183.300449566,349.848473277,106.542429362
1430568000000,661.972285285,196.244696207,651.205468564,183.838200007,349.924454007,106.854993998
1430654400000,681.58016391,203.710096892,670.494429857,190.831641617,360.289353526,110.919895423
1430740800000,678.947064664,202.690482863,667.904157324,189.876487101,358.434395241,110.364716847
1430827200000,653.294262477,192.751761334,642.668591668,180.566086812,344.891591809,104.953095286
1430913600000,655.979412479,194.620199198,645.310068364,182.316402924,346.309154631,105.970457388
1431000000000,641.976155794,190.465622768,631.534571211,178.424476837,338.916459232,103.708295669
1431086400000,655.435828893,194.458925317,644.775326031,182.165324701,346.022182252,105.88264396
1431172800000,660.53704654,195.801020128,649.793573625,183.422572917,348.715252092,106.613412922
1431259200000,665.684341588,198.131008384,654.857149182,185.605260426,351.432647429,107.882088641
1431345600000,657.126721686,194.387386266,646.438716868,182.098308315,346.914849983,105.843691035
1431432000000,697.813440784,194.809334526,686.463676468,182.493581207,354.34764053,106.07344134
1431518400000,692.598278431,197.489310155,681.33333745,185.004130053,353.740431569,107.53268475
1431604800000,675.159348082,189.455849507,664.178047022,177.478540961,341.544038043,103.158475379
1431691200000,684.034857122,190.330735626,672.909198086,178.298117196,344.742994745,103.634849787
1431777600000,678.343585671,189.352580132,667.310493769,177.381800226,341.874681905,103.102245332
1431864000000,678.181439653,189.240395228,667.150985016,177.276707598,341.792962818,103.041160791
1431950400000,667.664459041,189.758742549,656.805060512,177.762285249,336.492567153,103.323400265
1432036800000,761.698339022,184.243080883,751.367124729,172.595321086,359.97482688,100.32012932
1432123200000,784.633175793,185.820197794,781.319999446,174.072733416,372.697225238,101.178867524
1432209600000,797.172078722,182.327582572,792.014074704,170.800919666,373.022121169,99.2771428625
1432296000000,826.250075986,182.485319062,819.22644322,170.948684129,376.677488073,99.3630301856
1432382400000,888.575417929,204.717680348,897.082358605,191.775526127,419.794667982,111.468523367
1432468800000,851.619068083,202.574772521,863.351234174,189.768091912,412.55281152,110.301712709
1432555200000,883.967507289,207.574766126,889.432355497,194.451988303,423.638351117,113.024203034
1432641600000,914.993330973,208.010451702,910.151903854,194.860130045,427.206144361,113.26143329
1432728000000,916.842487058,210.013538536,935.064933721,196.736582683,434.26486874,114.35211159
1432814400000,976.702052981,222.736583979,987.865690396,208.655283254,453.810005629,119.643815674
1432900800000,1050.76488756,231.877751069,1030.07962039,217.218550116,466.223033016,123.929154317
1432987200000,937.187250786,225.46028887,960.452108033,211.20679682,442.070990611,120.499283794
1433073600000,875.027697063,206.80845213,896.749497528,193.734120313,407.701725781,110.530641512
1433160000000,837.187374186,197.173332681,857.774233564,184.708128525,388.618243334,105.381065067
1433246400000,805.831401278,193.16022145,825.647201483,180.948724275,378.547621385,103.236221594
1433332800000,843.652579477,195.045013027,861.874044598,182.714360226,387.90287967,104.243565442
1433419200000,837.582935031,195.917003161,855.673306124,183.531223559,388.365786348,104.70960843
1433505600000,835.010811662,195.125545212,853.045629251,182.789801204,386.889089187,104.286606594
1433592000000,843.888608317,197.500498314,862.115171261,185.014610903,391.407334631,105.555921689
1433678400000,841.166628579,196.799676781,859.334401376,184.358094973,390.043833163,105.181361303
1433764800000,890.145038299,196.177637494,898.584438844,183.775380714,393.573008942,104.848906799
1433851200000,899.773716416,199.6777718,911.680728739,187.054238196,400.197744627,106.71958513
1433937600000,915.147897082,196.609763112,914.339875798,184.180187556,396.503020455,105.079860231
1434024000000,822.884682199,188.175479503,857.712243761,176.279115339,375.139765211,100.572081325
1434110400000,853.417120723,203.093269282,895.819191885,190.253809554,395.248910813,108.545028548
1434196800000,966.056937235,205.240814229,1057.14341731,192.265587733,440.831087433,109.692803304
1434283200000,996.948090647,218.77661083,1107.17631782,204.945657722,467.318719878,116.927131816
1434369600000,1005.95320131,214.398729238,1100.91500048,200.844543718,460.165751936,114.587333535
1434456000000,1087.68529247,226.417585237,1173.62355764,212.103573367,487.289972395,120.409559608
1434542400000,1325.56647225,253.449972165,1374.86336366,237.426985671,576.638709227,137.4845345
1434628800000,1290.0312563,252.763584312,1356.58382969,236.783990932,568.037605769,136.262127959
1434715200000,1307.72035831,257.096138348,1377.39054985,240.842642966,564.188967121,136.313800485
1434801600000,1282.81003026,252.324730732,1349.38222373,236.372881466,553.072157416,133.783973666
1434888000000,1313.39100998,258.602800915,1381.25761226,242.254055043,566.659059913,137.112641346
1434974400000,1289.71085462,257.116747169,1356.23634708,240.861948907,561.243333491,136.324727396
1435060800000,1266.70408399,252.155275147,1335.42506063,236.214138782,550.973786281,133.694127374
1435147200000,1222.03583857,251.403599112,1313.68039636,235.509983349,546.902867805,133.295584566
1435233600000,1187.7611705,244.993226466,1285.99514195,229.504871407,534.1600693,129.896769385
1435320000000,1232.81847902,245.335160711,1321.3090192,229.825188732,538.386265797,130.07806482
1435406400000,1273.886385,252.884596553,1365.32474049,236.897352837,555.22089968,134.080817634
1435492800000,1257.63973355,254.580182089,1359.05872909,238.485744263,558.980992769,134.979826503
1435579200000,1300.94131051,259.118247567,1405.85224601,242.736915404,571.360841049,137.385934024
1435665600000,1420.37134701,288.058554532,1538.62399971,269.84762995,636.757546124,152.730245514
1435752000000,1352.133534,278.706741724,1477.65119244,261.087034292,612.862922931,147.771862422
1435838400000,1357.94385957,279.839148084,1482.42808165,262.147850461,615.22581332,148.372270564
1435924800000,1353.24401487,279.236284079,1477.29739696,261.583099231,613.798336884,148.05262872
1436011200000,1351.17916405,278.676875546,1475.04325898,261.059056239,612.655306564,147.756027209
1436097600000,1348.78317815,280.788030536,1465.94296749,263.036745017,614.35932433,148.87537331
1436184000000,1460.44555229,326.895637283,1625.98459917,306.229450832,699.635980115,173.321882493
1436270400000,1458.62653355,324.385970744,1619.2740955,303.878444216,697.578151211,171.991243355
1436356800000,1478.53832142,335.317771359,1652.96519245,314.119141603,718.546882369,177.787344757
1436443200000,1552.82697495,377.29021574,1788.12903545,353.438108047,795.04657664,200.041367886
1436529600000,1684.85904617,399.068819678,1879.35967674,369.973759226,809.542321646,203.123849714
1436616000000,1553.95326256,350.722692236,1728.2516716,325.152421071,731.463368924,181.902803711
1436702400000,1626.45055666,376.875162493,1834.97102328,349.398183348,786.359998372,195.466818156
1436788800000,1507.29830265,347.766907434,1703.68617351,322.412134782,723.916165478,180.369781883
1436875200000,1491.72791154,336.023291123,1678.20641737,311.524714721,706.254851003,174.278939232
1436961600000,1472.6448796,321.897001423,1643.53001305,298.428335735,683.61677429,166.952319771
1437048000000,1273.79855089,263.484442726,1403.32550391,244.274483412,575.500995993,136.656566362
1437134400000,1200.0690943,249.311631248,1316.57954235,231.134974428,541.466044507,129.305818317
1437220800000,1263.59526174,264.58881532,1398.31523019,245.298339099,574.740221142,137.229350717
1437307200000,1207.06005688,252.926829917,1335.75244573,234.486598449,549.255005544,131.180846048
1437393600000,1203.201636,250.288448235,1331.48265394,232.040574253,544.481124673,129.812445782
1437480000000,1179.85180555,246.131702266,1305.6433488,228.186885724,534.650120769,127.656543804
1437566400000,1168.66838397,236.356942544,1293.26759115,219.124778084,518.93872743,122.586851313
1437652800000,1160.07191783,236.362155105,1283.7546008,219.129610611,517.895770805,122.589554815
1437739200000,1197.9049279,249.667539179,1333.84219559,231.464934046,544.846757734,129.490410451
1437825600000,1262.73827003,265.733755736,1407.70883067,246.359804913,578.162069749,137.823175629
1437912000000,1260.1942511,264.0256322,1404.87274183,244.776216182,575.466305698,136.937255022
1437998400000,1263.91541537,262.949436873,1414.49951682,243.778483432,576.089830393,136.379084845
1438084800000,1274.13438187,259.751745072,1417.76156876,240.81392695,572.404165934,134.720597622
1438171200000,1252.93837751,249.815756332,1383.88957026,231.602345075,553.216791182,129.56728348
1438257600000,1213.12060371,237.4378397,1341.43520768,220.126869865,530.583843465,123.147460101
1438344000000,1202.24292633,237.137041697,1328.42431994,219.848002254,525.826540728,122.991450805
1438430400000,1166.84370654,220.373824817,1294.06188813,204.306947529,509.663035804,114.297185458
1438516800000,1157.53417342,219.424762162,1282.72680269,203.427078542,505.562403585,113.804952815
1438603200000,1161.79700358,229.315546589,1283.60931303,212.59675183,506.515143888,118.934821677
1438689600000,1148.29895596,227.690908823,1268.69601958,211.090562141,499.946266186,118.092201079
1438776000000,1160.27549842,228.930247956,1281.92828081,212.23954431,506.73220565,118.734986014
1438862400000,1159.28754967,217.652695466,1273.06599139,201.784208578,496.033182623,112.885868
1438948800000,1168.0204112,223.744308013,1298.61868784,207.431697639,508.800026088,116.045291174
1439035200000,1152.39196113,219.102024292,1287.05220979,203.127870643,500.274062751,113.637564377
1439121600000,1025.79138045,206.488927751,1129.50549448,191.434361873,461.386764401,107.095764616
1439208000000,1016.20105253,207.450816027,1118.94552264,192.326121399,458.926945798,107.594649285
1439294400000,1020.66376079,210.12832656,1127.63133084,194.808421665,463.27630554,108.983343783
1439380800000,1093.11159882,244.421433988,1225.55949263,226.601308619,523.274371607,126.769510824
1439467200000,1105.46004776,251.182673977,1239.40415299,232.869604342,535.70032236,130.276237186
1439553600000,1227.42170335,297.651269678,1387.53594432,275.950296668,625.939364166,154.377237861
1439640000000,1179.86833208,270.723115389,1333.7793489,250.985403447,577.713645716,140.410913833
1439726400000,1115.18379712,245.562097186,1259.32373344,227.658809056,529.642230741,127.36111735
1439812800000,1134.07849293,249.809509349,1285.5669328,231.596553543,539.409675666,129.564043474
1439899200000,1110.7727381,233.114430476,1259.14803151,216.118669062,514.822827516,120.905117997
1439985600000,1018.37925541,210.690267489,1167.77303185,195.329392955,464.945802322,109.274795214
1440072000000,1062.40457165,221.758940997,1252.16388353,205.591078523,492.196472595,115.015577858
1440158400000,1122.57213408,237.789296566,1329.66234875,220.452702933,521.696166913,122.183513221
1440244800000,1034.04600591,214.797555681,1224.8050697,199.137229543,475.827293006,111.026394966
1440331200000,1019.49665254,212.069597744,1207.57167616,196.608159861,470.92985662,109.869740515
1440417600000,947.229671235,192.522054795,1114.19234379,178.485776974,429.426272387,99.7018519069
1440504000000,890.507434466,172.046446242,1022.24977472,159.502991311,387.723701253,89.0981000724
1440590400000,935.794048359,181.901308335,1075.28722959,168.639361269,414.756245672,95.1945338844
1440676800000,955.756053194,183.092223969,1098.22485023,169.743450369,419.219316818,95.8177765631
1440763200000,923.998596458,174.500238728,1061.73350074,161.777884225,404.851501792,91.3213271549
1440849600000,941.520082084,177.422652968,1079.09882538,164.487232913,411.881719999,92.8507161627
1440936000000,1086.02848402,177.211707925,1191.87843464,164.291667319,444.063909173,92.7403221516
1441022400000,1070.58046501,179.172096365,1191.14065367,166.109128981,446.393515314,93.6913527864
1441108800000,1077.43123406,182.58017607,1198.7629014,169.268734538,451.042532756,95.4734807207
1441195200000,1086.87809038,185.832731402,1207.73322591,172.284154596,455.930341113,97.1742829956
1441281600000,1177.49337304,180.683286304,1308.4244521,167.510142028,452.981221468,94.4815730975
1441368000000,1160.10006962,182.935205814,1289.09710469,169.597879996,448.846267723,95.6591302594
1441454400000,1240.00908874,185.15386321,1351.49030502,171.654780903,464.346513454,96.8192942415
1441540800000,1507.1837608,248.99386638,1709.2005267,230.840376963,585.512550103,130.202038431
1441627200000,1421.79250098,245.114728206,1647.85806707,227.244056575,573.551508154,128.173588073
1441713600000,1390.32735156,240.462009494,1614.66420329,222.930555375,563.873036101,125.740622677
1441800000000,1340.39193333,233.511487163,1559.65883295,216.486777388,546.266384829,122.10610674
1441886400000,1338.89174779,236.448276646,1566.87323711,219.209453256,551.448339702,123.641791063
1441972800000,1301.09365908,227.668620369,1514.93619014,211.069898679,535.981761992,119.855234807
1442059200000,1313.15790393,230.958989242,1528.98326584,214.120375392,545.44514928,121.587436343
1442145600000,1214.69776009,219.182082625,1414.340608,203.202092134,513.960322964,115.387530947
1442232000000,1200.46106498,218.346373562,1389.18729176,202.427312425,505.750831715,114.947575253
1442318400000,1189.23545769,219.190444817,1390.24839117,203.20984466,506.664654931,115.39193319
1442404800000,1183.17913489,217.888959986,1370.14769117,202.003247673,500.338022528,114.706771705
1442491200000,1205.621925,218.254068846,1375.36995123,202.341737404,498.285898531,114.898981804
1442577600000,1254.21581835,223.73605864,1417.81703666,207.424049707,512.953107657,117.78495341
1442664000000,1262.20669007,222.624210529,1422.76944943,206.393263525,513.530874717,117.199625418
1442750400000,1285.52909201,223.395105154,1442.03910066,207.107954245,517.514166066,117.605459811
1442836800000,1290.72927803,221.927409431,1458.60096348,205.747264366,520.507128825,116.832797266
1442923200000,1263.67983996,222.460900918,1431.95930457,206.241860389,515.433768181,117.113651727
1443009600000,1224.78696348,209.122872775,1385.81633271,193.876272877,495.04578398,110.091900145
1443096000000,1202.38125908,207.928104893,1366.88327395,192.768612386,492.052039307,109.462919372
1443182400000,1196.01383115,204.194096934,1354.47541132,189.306841149,486.807624346,107.941437413
1443268800000,1181.64447651,198.850309836,1338.20224037,184.352655545,476.949179033,105.116595416
1443355200000,1189.92190187,197.587168741,1347.57635364,183.181606753,479.034951549,104.448871581
1443441600000,1172.45483317,203.381999997,1337.43354135,188.553952069,482.866067952,107.512145323
1443528000000,1149.36580051,198.164579702,1305.12379812,183.716920197,475.92308445,105.886863767
1443614400000,1144.99969882,193.175939326,1291.75111094,179.0919885,472.649088881,104.055612256
1443700800000,1149.44931865,192.051830274,1299.25675915,178.049835288,475.06994968,103.450102811
1443787200000,1125.22115805,193.666494851,1271.87094848,179.546778909,469.921984277,104.319853526
1443873600000,1154.75105251,194.938338911,1305.24946665,180.725896156,479.29536181,105.004941497
1443960000000,1128.27295917,195.728515844,1275.32049007,181.458463362,472.36965024,105.430575998
1444046400000,1087.14891153,194.532045274,1228.83675565,180.349224321,459.605331756,104.7860885
1444132800000,1094.17222979,197.765262351,1236.77542121,183.346716026,463.239739275,106.527684186
1444219200000,1118.76640943,203.458047311,1264.5749541,188.624454973,476.242415607,109.594143842
1444305600000,1095.53177944,203.407243127,1238.31216063,188.577354789,472.789485832,109.566777802
1444392000000,1109.80656882,204.539805487,1254.44737971,189.627344999,473.882695817,110.176840682
1444478400000,1127.71202791,205.23468248,1272.74555186,190.271560334,478.366863338,110.551141183
1444564800000,1128.73814619,207.359459359,1277.38246683,192.241425306,481.353770765,111.695667566
1444651200000,1143.9163246,206.331979459,1294.55947024,191.288856269,481.710864671,111.142208111
1444737600000,1128.01213098,207.995194259,1274.54881515,192.830810442,480.575981398,112.038110752
1444824000000,1116.33589825,206.785235611,1259.91635545,191.709066704,476.679141758,111.386357804
1444910400000,1238.93892874,208.448756494,1309.7629504,193.251304645,493.602803812,112.28242532
1444996800000,1293.15019982,212.532169067,1343.80216675,197.037006323,504.024640444,114.481984938
1445083200000,1266.90407,218.184179,1325.82399908,202.276943042,508.629134348,117.526480832
1445169600000,1247.80334119,214.408971144,1299.95110609,198.776975685,499.252631351,115.492937906
1445256000000,1226.5165359,211.258885944,1277.8730871,195.856554931,491.271702409,113.796121805
1445342400000,1232.10772625,212.691178196,1282.41811425,197.184422513,494.418907006,114.567636352
1445428800000,1181.02041693,205.97464804,1229.2447679,190.957576946,477.675644102,110.949728966
1445515200000,1178.21567991,210.819477227,1230.69352948,195.44918235,483.431339113,113.559431132
1445601600000,1195.9637962,217.695207649,1254.43463932,201.82362131,492.280036706,117.263092889
1445688000000,1206.42885503,218.948124644,1269.80521703,202.985191415,500.807833093,117.93798566
1445774400000,1251.66920804,226.182811837,1326.64907599,209.692416549,519.2010618,121.835002069
1445860800000,1248.52395552,222.58411543,1330.6411048,206.356091653,516.679398535,119.896538308
1445947200000,1322.2157628,244.095325835,1409.17972428,226.298976155,557.606633019,131.483706859
1446033600000,1373.62686936,251.906555276,1454.95585238,233.540709355,578.712472973,136.216522029
1446120000000,1448.83999148,274.802511167,1564.97730797,254.767381183,631.089668709,149.385991292
1446206400000,1581.1990028,295.768078038,1700.53341914,274.204403589,699.363087961,164.605130808
1446292800000,1561.80200951,292.087892681,1679.29093326,270.792530889,697.654128726,163.671376939
1446379200000,1542.03254959,288.501986203,1661.9131885,267.468063442,688.306346037,161.662015148
1446465600000,1603.7792942,297.679232083,1735.79017286,275.976220407,717.249285567,166.804482561
1446552000000,1637.25805326,304.146489636,1788.54257814,281.971967183,765.197874283,174.479109341
1446638400000,1829.11161492,344.893746464,2040.87560928,319.74844844,922.706428086,207.139143229
1446724800000,1557.31536147,293.790166095,1717.70709029,272.370696016,723.055967769,166.214389639
1446811200000,1510.42746336,280.586696045,1646.95022381,260.12985632,684.322233415,158.744409466
1446897600000,1534.44040767,288.401851255,1686.12037992,267.375229071,703.231462402,163.376032678
1446984000000,1536.74072161,284.585243598,1684.9733047,263.836880263,701.094247183,161.213972295
1447070400000,1515.66573051,280.526279588,1664.32213095,260.073844668,690.534683061,158.793362796
1447156800000,1455.28184301,268.508735923,1598.01579553,248.932468577,659.482705989,151.589979257
1447243200000,1332.35691657,228.803690524,1399.1856554,212.122213848,560.424833355,129.173997193
1447329600000,1318.79595197,242.294814255,1367.63729799,224.62973515,568.383216147,136.79058054
1447416000000,1245.05484397,235.396655594,1291.16520271,218.234503135,537.274822687,132.896138429
1447502400000,1249.32309694,239.254469198,1295.59152958,221.811053673,541.6652259,135.074115552
1447588800000,1264.07712493,241.251610601,1305.75073347,223.662588737,544.722995977,136.201626815
1447675200000,1202.03967577,225.621272567,1241.66805755,209.171817634,513.325974312,127.377323165
1447761600000,1314.83936282,239.659337287,1358.1864813,222.186403892,561.93836022,135.302688917
1447848000000,1316.09921814,241.480256283,1359.48787104,223.874564462,563.204463529,136.330711606
1447934400000,1324.74062879,243.318871799,1368.4141684,225.579131345,567.584388507,137.368725088
1448020800000,1274.61663789,232.217800009,1316.63770904,215.28740957,543.731226751,131.101475583
1448107200000,1288.37240832,238.983799204,1330.84697442,221.560117518,550.462945649,134.921305408
1448193600000,1267.4830512,232.797696583,1309.268945,215.825027406,541.107521424,131.428863478
1448280000000,1242.41835851,233.709854047,1283.37792917,216.670681863,529.948028002,131.94383343
1448366400000,1214.71381924,231.530725034,1227.92516988,214.650427428,513.405339885,130.713578776
1448452800000,1248.42925457,237.032743186,1254.5380106,219.751307875,520.609942107,133.819812228
1448539200000,1392.03033013,272.533540688,1390.67456036,252.663835387,581.619443614,153.862233337
1448625600000,1384.19100174,274.115611508,1373.11358433,254.130561575,578.793246531,154.755411289
1448712000000,1378.70019873,267.819546603,1367.66672316,248.293526241,574.771066495,151.20088877
1448798400000,1440.01618792,278.352465513,1425.93464517,258.058517673,597.760045741,157.147380431
1448884800000,1565.78962652,289.951457588,1516.99375077,268.811857673,631.51130049,163.695737087
1448971200000,1517.3652649,267.819385342,1462.84427722,248.293376737,600.825046635,151.200797728
1449057600000,1486.12243707,256.999315683,1440.47032174,238.262169964,586.607466612,145.092191505
1449144000000,1547.59939786,264.801216521,1470.15139818,245.495254686,600.287150702,149.496852613
1449230400000,1578.58999551,263.877121302,1495.28437021,244.638532824,606.430335097,148.975143051
1449316800000,1661.55309417,289.300997052,1593.57513535,268.208820507,654.797319037,163.328511422
1449403200000,1675.34667547,300.071046297,1614.78927887,278.193653724,669.390715102,169.408877992
1449489600000,1676.83894674,308.982776558,1626.55464501,286.455653116,682.15245401,174.440107239
1449576000000,1754.70164058,318.498715065,1687.8349934,295.277809517,701.685154192,179.812449841
1449662400000,1896.54482414,368.292812907,1871.66589492,341.441550349,797.659060071,207.924333177
1449748800000,1863.05175966,368.620117704,1855.08177769,341.744992213,796.537549923,208.109117211
1449835200000,1927.13719429,373.055617983,1894.46784208,345.857111805,807.879187884,210.613234602
1449921600000,1927.24626163,383.251780611,1926.36117047,355.309898972,809.88993747,213.202409225
1450008000000,2091.31797763,390.03971509,2017.38155955,361.60294296,834.803035737,216.978527322
1450094400000,2117.00074796,396.45864922,2046.14248499,367.553889446,849.586771939,220.549371061
1450180800000,2056.83011981,374.637132768,1988.50003472,347.323322497,808.531648601,208.410093135
1450267200000,2136.54718223,374.059982391,2027.95858129,346.78825064,816.335533812,208.089025218
1450353600000,2127.35435264,370.054315589,2013.08426068,343.074626493,809.467298746,205.860678591
1450440000000,2119.49787016,372.702361197,2004.20589134,345.529610044,807.35370735,207.333782518
1450526400000,2115.91112273,378.026669206,1994.69059685,350.465736728,808.545820984,210.295687335
1450612800000,2281.4022891,371.739811252,2061.91343285,344.63723709,820.097381849,206.798317381
1450699200000,2497.61499365,349.498397527,2331.68519341,324.017386476,875.273720417,194.425451212
1450785600000,2455.97526894,343.419177376,2283.65639326,318.381386315,857.906671134,191.043589867
1450872000000,2291.14197275,349.974040795,2171.51571899,324.458351842,835.279540048,194.690050872
1450958400000,2291.53932084,365.089500936,2164.5559253,338.471783449,845.520109898,203.098759406
1451044800000,2345.07326094,359.839802032,2180.33110363,333.604826316,845.639177856,200.178359527
1451131200000,2301.7259471,327.667231012,2114.92232483,303.777873026,803.807554046,182.28080497
1451217600000,2277.84019588,327.952734896,2094.8817294,304.04256157,798.963195878,182.439630366
1451304000000,2291.96309392,330.650183319,2108.50954228,306.543346107,805.71379532,183.940217008
1451390400000,2286.6049976,328.284941086,2097.18940705,304.350547479,800.90881967,182.624436188
1451476800000,2367.00970925,335.860955241,2169.06620416,311.374214322,825.369479737,186.838961865
1451563200000,2357.36571915,329.026205614,2168.61674515,305.037768356,821.97643367,183.036800568
1451649600000,2449.92561959,337.060856615,2222.90934864,312.486634036,842.105305449,187.506465257
1451736000000,2576.05752289,359.688588203,2340.08363869,333.46463709,884.648155575,200.094239493
1451822400000,2530.90728954,356.540114789,2332.14600882,330.545710611,880.066448376,198.342748303
1451908800000,2369.21871834,357.816632741,2205.5773793,331.729160989,849.275171518,199.052873387
1451995200000,2343.30872098,355.808778751,2181.67992404,329.867694364,841.552025335,197.935907127
1452081600000,2350.71000741,355.429135692,2183.93798786,329.515730085,842.063158875,197.724712244
1452168000000,2363.71858643,375.731222135,2217.12139399,348.33764468,866.62572716,209.018733462
1452254400000,2438.9924298,381.500624475,2271.47414996,353.686415035,885.225004154,212.228243609
1452340800000,2719.88975714,418.053880474,2533.62852883,387.574669057,959.445231456,228.000952759
1452427200000,2643.6170657,408.183685947,2458.82726711,378.424084513,933.010401506,222.617881674
1452513600000,2689.88519168,414.134095537,2504.26732767,383.940665354,949.283884689,225.863154877
1452600000000,2934.95112017,465.17354516,2803.39087796,431.258962637,1054.6005413,253.519898334
1452686400000,2957.08678384,461.948465846,2794.4588386,428.269015393,1032.60952272,249.14267329
1452772800000,3204.38286533,465.145263011,3007.64258284,431.232742465,1101.31616461,250.866801954
1452859200000,3046.9587914,463.085530128,2916.0575051,429.323179302,1068.64730959,249.755926186
1452945600000,2896.75332503,446.496889412,2795.95969614,413.94397285,992.506496746,233.650132127
1453032000000,2892.15560587,452.227886261,2801.04718662,419.257137758,1004.70948906,236.649141084
1453118400000,3058.23983889,479.535521101,2998.0690566,444.573844599,1076.64030492,250.93912303
1453204800000,3075.30441266,474.159945815,2992.06822781,439.590188401,1067.3117862,248.126104831
1453291200000,3172.15840643,474.508475134,3036.92171645,439.913307362,1076.65250203,248.308488904
1453377600000,3439.37017985,522.653311518,3314.52023693,484.548030061,1185.21184021,273.502499543
1453464000000,3855.89263059,605.803600221,3785.01226871,561.636049409,1300.27655176,309.966959647
1453550400000,3850.03809276,630.937505738,3880.64318146,584.937507828,1327.95666322,322.378886889
1453636800000,4107.82110609,698.916977257,4174.86553752,647.960774462,1461.92010653,357.113145291
1453723200000,4219.10613731,694.411106866,4282.47589477,643.783415257,1484.1531134,354.810861042
1453809600000,5030.1644646,904.611703099,5452.92304493,838.658837604,1838.29897061,456.050495111
1453896000000,5804.12538911,1017.81038205,5987.97378283,909.153332786,1958.65049438,476.801252303
1453982400000,5723.10195528,1001.94438634,5816.98877981,881.689198818,1894.91928244,460.921979274
1454068800000,5314.91174646,1004.35605072,5671.2560079,883.81141085,1862.57587074,465.311775668
1454155200000,5018.65739317,994.659784848,5507.63360364,875.278908444,1811.89371623,459.950527826
1454241600000,4535.85600295,943.630700065,5084.88126287,830.374427225,1704.32855995,436.167635833
1454328000000,4602.67455703,935.724554971,5145.28435766,823.417192045,1695.94902266,429.71306683
1454414400000,4566.11756756,918.88004594,5072.12214686,808.594391623,1664.97063908,421.977557917
1454500800000,4731.24785102,949.317163323,5230.33883443,835.378390821,1726.85080304,435.955204423
1454587200000,4915.71827034,966.209942727,5368.96729698,850.243668117,1765.27817876,443.712880554
1454673600000,5206.19964744,995.77302646,5625.38425248,876.258536773,1844.47315903,458.230996358
1454760000000,5231.02135462,986.646526392,5647.21030681,868.227415842,1831.6464816,452.214447775
1454846400000,5310.69100283,1045.97171356,5839.36897165,920.432286148,1914.45951482,479.405246137
1454932800000,5354.84099024,1089.03775958,5945.07054647,958.329466998,1988.69523209,499.143914138
1455019200000,5850.02132707,1161.45455787,6290.78131741,1022.05466945,2109.87159418,532.335053591
1455105600000,6125.57066251,1325.65287328,6780.22446905,1166.54560442,2318.73444681,607.592857217
1455192000000,6502.85096065,1564.66982508,7465.3284241,1376.87530694,2472.13048766,701.509035633
1455278400000,8122.29261922,2250.35900317,10107.0812953,1980.26682279,3161.56121469,1028.27504737
1455364800000,7775.00391973,2183.91683871,9701.25385711,1921.79916775,3024.43046924,997.915082707
1455451200000,8224.28135272,2229.07590431,10021.2553124,1961.53816017,3094.01576107,1014.08644497
1455537600000,8546.89433828,2344.82146517,10459.062125,2063.3917283,3265.68025859,1066.74324508
1455624000000,8861.80559043,2166.34954268,10606.5267001,1906.34033054,3213.52212777,985.549977028
1455710400000,8165.12733932,1904.85886885,9725.86260223,1676.23424297,2963.1554165,885.159168371
1455796800000,8214.47130378,1964.53659191,9990.3425313,1728.74933717,3088.02436905,924.884577441
1455883200000,8323.39228767,1950.93808802,10024.5369438,1716.78295045,3108.37591052,921.333618363
1455969600000,9167.54522868,2017.29249516,10887.8569594,1775.17338097,3311.97889001,952.669592789
1456056000000,9197.76670748,2075.01932215,11059.9784311,1825.97172918,3386.92165233,979.931178745
1456142400000,9381.13287254,2119.754048,11257.011537,1865.33731188,3475.31925398,1001.05722425
1456228800000,9340.17703727,2148.07526051,11317.8464156,1890.25936095,3517.38582484,1014.43196195
1456315200000,9359.42478284,2171.87809816,11381.2939095,1911.20533874,3503.79023072,1016.15029732
