,0x,1337coin,1credit,2give,300-token,42-coin,808coin,8bit,9coin,abncoin,aces,acoin,adcoin,adelphoi,adshares,adtoken,advanced-internet-blocks,adx-net,adzcoin,aeon,aeternity,agoras-tokens,agrello-delta,agrolifecoin,aidos-kuneen,allion,allsafe,alpacoin,alphabitcoinfund,altcoin-alt,ambercoin,amis,ammo-rewards,amsterdamcoin,anarchistsprime,animecoin,anoncoin,antibitcoin,antilitecoin,antimatter,applebyte,applecoin-apw,apx,aquariuscoin,aragon,arbit,arcade-token,arcticcoin,ardor,argentum,argus,aricoin,ark,artex-coin,asch,aseancoin,asiacoin,asiadigicoin,asiccoin,asset-backed-coin,atbcoin,atc-coin,atmcoin,atmos,atomic-coin,audiocoin,augur,aureus,auroracoin,aurumcoin,avatarcoin,aventus,avoncoin,axfunds,axiom,b3coin,bagcoin,bancor,bankcoin,basic-attention-token,bata,batcoin,bbqcoin,bcap,beatcoin,beavercoin,belacoin,benjirolls,berncash,bestchain,betacoin,biblepay,bigup,billarycoin,billionaire-token,binance-coin,biobar,bios-crypto,bipcoin,birds
allion,0.0368452280991,-0.0231575469154,-0.00608992874921,0.00119097260785,-0.0327118202087,-0.00374195500997,-0.0143774829787,0.0413943732161,-0.00368217822161,-0.0109903342519,-0.0559403874659,-0.0212522542926,-0.0188458641311,0.0270902462863,-0.0424167871285,0.0146874928394,0.028461566998,0.0133591716007,-0.0104582045744,-0.0100019938506,-0.0134528137479,-0.0640193951792,-0.00252575962747,-0.0672414522448,0.028496483169,1.0,-0.00914689564839,0.0596028093348,0.0184455065143,0.049316045929,0.0441052662942,0.00792398352902,-0.00223534596071,0.0756193298115,-0.018818486857,-0.0597683064515,-0.0255972933612,-0.0345416640783,-0.00046422691036,0.0417919781873,-0.0023619770429,0.00448573147539,0.0144988713718,0.0173087521662,-0.0315406565279,0.0587151877988,-0.00279147197786,0.0298545563804,-0.0637212550161,0.00985341311429,-0.0382624721237,0.0403733880831,-0.0620542511153,-0.0191610939183,-0.0131930368828,-0.0324494585999,0.00523189420312,0.000158934679362,0.0717382913431,-0.0445410975668,0.00316722146321,0.0143810011155,0.0147294256916,-0.0768659661718,-0.0083377295784,0.0339253863285,0.0081641966642,0.0689209902436,-0.0433017928582,-0.00256278678081,-0.0782423029681,-0.0190316656326,0.0106987851753,0.00610343134001,0.322354515852,-0.0642703107826,-0.0838716334813,-0.0240599136772,-0.0127592825448,-0.0266835570181,-0.0313190265554,-0.0241365062994,-0.0316003924322,-0.0470895830526,0.0124633760853,0.00784912480712,-0.0140118999615,0.0126501867656,-0.00664971276416,0.00724798330862,0.012432955492,0.0358480246468,0.00413888864317,-0.0226035020781,0.00477652728636,-0.0382337549479,-0.0171625734719,-0.0744027244951,-0.00742338828543,-0.0066349318407
allsafe,0.00295870473943,-0.00486626812325,-0.0125666181659,-0.00981373981938,-0.0039970292288,-0.00522917510267,-0.0662749177158,-0.00174843026536,-0.011175998728,-0.0340145350236,-0.0776553960666,-0.0614069997249,-0.00431992730218,-0.0117062532994,-0.00663290782959,-0.012004381953,-0.0199015289293,-0.00622755077896,-0.0174330369287,0.0988085861222,-0.00464554030265,-0.0279794540698,-0.00190418522297,0.0547936483519,-0.0068828101698,-0.00914689564839,1.0,0.0220992761173,-0.00162965760604,0.0642923357532,-0.0254376661002,-0.000985880478092,-0.00388956691985,-0.0129662026075,-0.00153593847616,-0.0363939896064,-0.0106033264732,-0.0113931331004,-0.00427054787896,-0.00240281536076,-0.0126164935806,0.00324691213649,-0.0101016852041,0.0333577115807,0.000774710555083,0.00568889289846,0.000369668235139,-0.00374831721319,0.0757679323655,-0.00508348031138,-0.00200722391078,-0.00247210296914,0.00858793224195,-0.00374022462866,0.0024383546395,-0.00288963241369,0.0180701618915,0.0282393317263,-0.0020028225078,-0.0252565911649,0.00711650398885,-0.00182685534897,0.00991519412321,-0.0102237649767,-0.00389448617667,0.0210166546011,-0.00234167869881,-0.0558193634955,-0.00869190592238,-0.0228062636982,-0.0372104754343,0.0820000548715,-0.0011859125556,-0.00579949170441,0.00362923776402,-0.0254655488355,0.0049567534532,0.0133311807153,-0.00757406376026,-0.00616019283521,0.00154972403818,-0.00137223391573,-0.00685578746484,0.0113094850898,0.0446107784858,-0.0162570893163,-0.00388396546849,-0.0140171361574,-0.00171665430237,-0.00393584581335,-0.00298932400105,9.89602570261e-05,0.010019018195,-0.0488689983286,0.0266355129535,-0.0379359763501,-0.00268430140161,-0.00520607442811,0.00197145958983,-0.00136871259936
alpacoin,0.0113899094075,0.0416780332184,-0.00130563310928,-0.0233348381831,-0.00685701979189,-0.00713821409736,-0.0479989986958,-0.00747777183541,-0.00477474697992,0.0498829393355,-0.00737058759768,-0.0262201706831,-0.0218082185228,-0.0546206316962,-0.0214616536063,-0.0143229711092,-0.0174831122353,0.00639575218642,-0.0260042746125,0.0381522594041,-0.0368250020997,0.0234774861942,-0.0027666605058,-0.0287010206621,-0.00179453975676,0.0596028093348,0.0220992761173,1.0,0.0409288864474,0.0358414256684,-0.0267134181495,-0.000413074135032,0.0265644118081,-0.00687960649245,-0.0076236565764,-0.0348830917957,0.00994860793136,-0.0240369416514,0.0515768081563,-0.00230536661177,9.39861589368e-06,-0.017247522269,-0.0206544311435,0.0513511411265,-0.0386328656248,-0.00293585448249,-0.008874824304,-0.0168372498368,-0.0161202292956,-0.0221017324425,0.000548870319589,0.0278315392406,0.0400898381102,0.0607037515697,-0.0147555203373,-0.00802716791302,-0.0104364977509,-0.00551735020024,-0.0150192028691,0.014186907815,-0.00916525962225,0.0108563486792,0.0261994358579,-0.0689409365487,0.00958401788718,-0.0135782169913,0.0310109877667,-0.0138436284681,-0.00953214961672,0.0194981217976,0.208434070123,-0.00834545496909,0.00911226767156,0.00997481473627,-0.040760045657,-0.00583042417543,0.0238922771043,0.0591439098389,-0.00719625039638,-0.00487226113705,0.0454759412269,-0.0180496778325,-0.01407937554,-0.0172122100083,-0.0166390137022,-0.0209636380211,0.044785152871,0.0106425801918,0.00239830560522,0.0603420915782,-0.00554820099968,0.0272433693308,-0.0685720987541,0.0391028539608,0.00543716969251,0.00965657652641,0.0140478801131,-0.00593953624767,-0.00544087134815,0.033814000759
alphabitcoinfund,-0.00314838177711,0.0227996866898,-0.00513925436505,-0.0072318007488,0.000282774787131,-0.00438620632767,0.00183748186122,-0.00849784357319,-0.0442282056359,0.0350350749337,-0.0144321849835,-0.0195212360435,-0.0258250008247,-0.00574799035058,0.00988957580448,-0.00640046404537,-0.00796434660241,0.0301473445635,-0.00826057991133,-0.0356933401999,0.00645309138693,-0.0663368237874,-0.0125641323606,-0.0102658837493,0.0376139216489,0.0184455065143,-0.00162965760604,0.0409288864474,1.0,-0.00316740872678,-0.0249972219583,-0.00580526951405,-0.00454127624738,-0.00959947335002,-0.00206515293286,-0.00339963253342,-0.00394378526835,0.00786964740111,-0.058580164715,-0.00392921749458,-0.0402561262309,0.0176255647616,-0.0152014457007,0.0236599783424,-0.0186328976768,-0.00843909597459,-0.00504184494861,0.00191554189879,-0.0631333804709,0.0290427068747,0.00497494573715,-0.00255053581711,-0.0155166138371,-0.00275942167753,-0.0149205482234,-0.00462727115253,-0.0131058451843,-0.009919988433,-0.00566265260688,-0.0140071895287,-0.00565301097885,-0.02357439393,0.0260681015857,-0.00494320100819,-0.0266316434392,-0.0379971832667,-0.0114969424169,-0.0185941563482,-0.00861197397778,-0.00985537726977,-0.00778079787114,-0.149348309335,0.00078392445261,-0.0102659980319,-0.00371042147424,0.026796070867,0.0154638515117,0.0164453554735,0.010303203593,-0.0417828853931,-0.00317611134658,-0.0034541072249,-0.00414545806856,0.00910046530169,-0.000574391416973,0.00115170131639,-0.00963166356456,0.027580774473,-0.0179601578882,-0.0864462830374,-0.00565181719703,-0.0421989846358,-0.0253565939988,-0.0674966795426,0.00565181139346,-0.00901228373842,0.326532943112,-0.0259233224874,0.021694394944,-0.00506766528201
altcoin-alt,0.0205921640241,-0.00443595475922,0.0053799451387,0.027010160216,-0.00606988907416,-0.00859480160427,0.0194373538416,0.00145034685802,0.0121119374927,-0.0364002409664,0.0197838891882,-0.0027315333517,0.0190597233068,0.0134595659054,-0.0353130033324,0.0380310986749,-0.0223775913295,0.0367419684839,-0.0227494425191,0.0362871357895,-0.0232152639582,-0.0164997384389,-0.0226150665549,0.194259799556,0.0131774731787,0.049316045929,0.0642923357532,0.0358414256684,-0.00316740872678,1.0,0.0244280538058,-0.00393614703005,-0.000315112160992,0.0189330322328,-0.0811973129145,-0.0326575867165,-0.00600513994261,0.0945583159119,-0.00263839347734,-0.0435492380307,-0.00458154895987,-0.0534284376866,0.0947342806862,0.0741345782801,0.0549089260992,0.043595668314,-0.00219810455838,-0.0225061865929,-0.00438586195324,0.00493801601761,-0.00985311769222,0.011960489442,0.0291081340836,0.0102787194913,0.0577933068462,0.0616537373177,-0.0157231635027,0.0123946273543,0.0575279027934,0.00965074456756,0.036212053454,0.0633796983043,0.000619888771078,0.041811981593,0.0188117700427,-0.0116663373209,-0.0376528043699,-0.00685203388929,0.00515908314966,-0.00729911101292,0.015231488082,-0.0105127696765,0.0256464509914,-0.0370368937317,0.0189826875512,-0.0853238087337,-0.0369997136233,-0.0282799040929,0.00267319855048,0.0382069570125,0.00535325905067,-0.057182943112,-0.00840534735926,0.0461558791749,-0.0495150317792,0.0499088586913,-0.0737053041204,-0.0328676421266,-0.0127890917665,0.0166047471749,-0.00224896309882,-0.0261616111919,-0.092556438367,0.0703688474105,0.0736718631352,0.0160494057296,0.0152548683341,-0.00251107261195,-0.00180814659999,-0.0159828549455
ambercoin,0.0443685647516,0.0161586920344,-0.0499460420963,0.0694449874112,-0.0355571052344,-0.0279993776634,0.0220397752444,0.0368535973585,-0.0351022457226,0.0448215630962,0.0278246530186,0.0636633179971,-0.0305658911072,0.00957685624177,0.0450035021162,0.10835293507,0.037318841754,0.0328173688606,0.0513186156645,0.0690057244327,-0.0143134991466,-0.0506058029143,0.0103965158488,0.0293901360695,-0.00679166514769,0.0441052662942,-0.0254376661002,-0.0267134181495,-0.0249972219583,0.0244280538058,1.0,0.0475356596877,0.0063008786535,-0.0038211169806,0.0198122542405,0.0362776684535,0.0209265424421,-0.047453934268,0.00388512433801,0.0182984060459,-0.00155357186058,-0.029715787325,0.0158715524393,-0.0175835507181,0.0166021543016,0.0394313616385,0.0320271863264,-0.00781182223087,-0.0668627895318,0.0181923513937,0.00465070121016,-0.0412236267608,-0.0211574405012,0.0131401248672,0.0355768211556,-0.0353242631362,0.0127393167247,0.0381441464432,0.0275708795863,-0.116962593741,-0.0192826122353,0.0256126436119,-0.066712942245,-0.0632031008546,0.0622265833725,0.0439566600039,0.0694670783888,-0.0682497741593,-0.0093092760648,0.0214745179958,0.0623353345013,-0.00671650744001,-0.0389012448827,-0.0474300111306,-0.0515471118441,0.0011353506285,-0.00627587651636,-0.0720942680329,0.0191430036856,-0.00915295601971,0.0155432004335,-0.0362011014704,0.00933297189238,-0.0476408838251,0.0177456699572,-0.00366092384662,0.0254063092278,0.0256841800616,-0.0490679350739,0.00686297886693,0.022233007724,0.0145031910486,-0.0121488722513,0.0655134095854,-0.00128640016751,0.0278971918297,0.0328403817606,-0.0149760190747,0.0504512975838,-0.0184177488809
amis,-0.0019238819156,-0.00283069692706,-0.0265953060158,0.0426221313361,0.0178348862116,-0.00101886768316,-0.0222269813477,0.00327997795941,-0.000305581130445,-0.0455355349713,0.0123642687717,-0.000540845635303,-0.0177511722263,-0.00171527892443,-0.0201254021622,0.0222712550229,-0.0073972665581,0.0123586817993,0.00502259404246,-0.0160325376886,-0.001031083547,0.0295073689335,0.000206820485614,-0.0195143820537,-0.00520748431885,0.00792398352902,-0.000985880478092,-0.000413074135032,-0.00580526951405,-0.00393614703005,0.0475356596877,1.0,-0.0438534578263,-0.00755091432991,-0.00303975920474,-0.00513232608575,-0.00799618386565,-0.0370302150761,0.0182500564104,-0.0318896600895,-0.0159096456093,0.00722037596561,-0.00121882362694,0.0114912382993,-0.0116925508047,0.0238481627438,-0.00195903436844,-0.00641543428734,-0.00135261573419,-0.00171587783865,0.00738364142486,-0.00930051229887,0.018149447156,-0.00102886563199,-0.0166233194858,0.00580345315872,0.00183583553776,-0.00980979506801,-0.00371772595708,-0.00393803200889,0.0164186302486,0.000171594169128,-0.0153903257418,-0.0592927958743,0.00870856347803,-0.0048963200086,-0.0337003271352,-0.0164685146527,0.011321504582,-0.00768546622844,-0.0105124790245,-0.00126394106459,-0.00146226027107,0.0343648100177,0.0152718505268,-0.0155724104111,0.0154301190487,0.0164661242453,-0.0209931352906,0.00635740875573,-0.0661288296068,-0.0016583714912,0.000393896577218,0.0460054597842,-0.011217435743,-0.00732460096939,-0.00341328355449,-0.0259636538538,0.00502820546883,-0.00552774543085,0.0133730902932,-0.0113425787818,0.0727022891131,-0.00997109983838,0.00865299877581,0.00213629690039,-0.0148884784032,0.00162586310196,0.0115913139744,-0.00682639844016
ammo-rewards,-0.0158793534354,-0.0715501661093,0.325471176813,0.0146213426227,-0.0510550214039,-0.00283331482128,-0.0394938512406,-0.00412978763314,0.0148792155313,-0.01297379668,-0.000354206097821,0.0892805134261,0.107555521091,-0.0252741044417,-0.0246993769036,-0.0518857231873,-0.00870020334885,0.0207568256418,-0.0348821427081,0.0307141522524,0.0222150642925,0.00295757061259,0.0138146464277,0.0540863187873,-0.00233335239723,-0.00223534596071,-0.00388956691985,0.0265644118081,-0.00454127624738,-0.000315112160992,0.0063008786535,-0.0438534578263,1.0,-0.00949663017805,0.0328140535297,-0.0640812149222,0.0175390542311,-0.0209745035323,-0.0184776049439,-0.0357044493853,0.00456559424742,0.0112036672374,-0.0144375989975,-0.00758333007831,-0.0193709767711,0.00502706695939,-0.00626131491858,0.0295909982139,0.0336526410343,-0.0213035986634,-0.00315252662265,-0.0165834229949,0.0045501089289,0.0212646677224,-0.0304008786971,0.0274820813564,0.0807828924334,0.00488254840518,-0.00444189840054,0.0315448424634,-0.0373504319103,-0.00328398437887,0.0537575310595,0.0321872152949,0.0725777073655,-0.0164671136263,-0.0184415940293,0.0185236533648,-0.012958232934,-0.000989278577912,0.0344945583084,-0.0195910272578,-0.00181180333263,-0.0146879011707,-0.0196715867957,-0.0136895399615,-0.00994632852469,0.00409386659107,0.0247459768883,-0.00199002433251,0.0128091266819,-0.013844915799,-0.0223058097604,0.0174763143887,-0.0970801940386,0.0417915264015,-0.010063629128,0.108720791268,0.0167714039712,-0.013982099651,0.0499421366477,-0.000146111806219,0.00197865637801,0.0270915341791,0.0803376999418,0.011045905477,0.0024018031818,-0.00287986654009,-0.00199684448055,0.00598203198672
amsterdamcoin,-0.0199867718122,-0.0120126953029,-0.0615919798932,0.0158950288391,-0.032280842746,-0.00891429714186,-0.0139959674349,0.00941705398166,-0.0238551984199,0.0107229576718,-0.023306538858,-0.00111606694825,0.0065555394975,0.00166376650352,-0.0166821737104,-0.0358631843254,-0.0143155476733,0.0151700903293,0.0917628854808,0.0229754219496,0.00805201255163,-0.0149605475019,-0.0125742456311,0.0102369960707,0.130974381257,0.0756193298115,-0.0129662026075,-0.00687960649245,-0.00959947335002,0.0189330322328,-0.0038211169806,-0.00755091432991,-0.00949663017805,1.0,-0.00408658565763,0.0397791273276,-0.0223332021105,-0.0202141721822,0.00453439248399,0.00328050638445,-0.018150526954,0.00504436844274,0.0378977764887,-0.0588139162404,0.0273301413831,-0.0161024001211,-0.0212689363408,-0.00191353191637,-0.0300907687955,-0.00557728583342,0.00171132924155,0.0112108848825,-0.0273864636489,0.115200715917,0.0271806436151,0.0108925448745,0.0182392421614,0.0032695318968,-0.0260122181851,-0.0167477730282,-0.0201931570966,-0.00434060905659,0.0079060651003,0.121766816019,-0.0608467406645,-0.0338462583981,-0.0409103370697,-0.0106928051044,-0.0187165177005,0.0888829630316,-0.0177482328255,-0.173233617164,-0.0120304559354,0.0136261895296,-0.0116435274815,-0.114054721547,0.0108350979467,-0.0329043511619,-0.0311270142391,0.00470598781405,0.00679021523759,-0.0044113682909,-0.0212030340569,0.00868813755529,-0.0135673714361,-0.0163983483723,-0.0210227526296,0.00661099262775,-0.0128884675896,-0.0137998536542,0.0084444474899,-0.00938185656778,-0.112308438898,0.045003043862,0.132742809142,-0.0121123017494,-0.106949303208,0.00140802657111,0.00173617525167,0.0022219259179
anarchistsprime,0.0231042899301,-0.0177979892041,0.00346355507074,-0.0239096258702,-0.00500196904008,-0.00449912917237,0.0164255975128,-0.00331289844274,-0.0270252386904,-0.0136466626228,-0.0211381197577,0.0573820757211,0.00103693760653,-0.00490331190312,0.00430925668137,-0.0116792480886,-0.0193661216354,0.00310207394844,-0.027873154299,-0.0571459812282,-0.000437731847764,-0.0333127166713,0.00536312228608,-0.0560536633626,-0.0152471322889,-0.018818486857,-0.00153593847616,-0.0076236565764,-0.00206515293286,-0.0811973129145,0.0198122542405,-0.00303975920474,0.0328140535297,-0.00408658565763,1.0,-0.00745116137558,0.0175200513213,0.0162514486928,-0.0093631404795,-0.000881906004873,-0.0164181903387,-0.00419509604202,-0.00261694685506,-0.00509968228737,-0.000789048712431,-0.0152021957812,-0.00088906068171,-0.0184176292824,-0.0499289047729,-0.0161356829131,-0.00713465367968,-0.0316526454458,-0.0616201334274,-0.0132031789184,0.010457656921,0.000953976334513,-0.0212068805275,-0.0227937148155,0.00765897781592,-0.00252707434081,0.00594937421738,0.00193672700167,-0.0158101562505,-0.012123095304,-0.0279129083384,-0.0342282821775,-0.0854699858328,0.00149074099241,-0.0294010546802,0.00104816164365,-0.00814451155412,-0.000149375081213,0.00199561594296,-0.00143289706192,-0.0110508497281,-0.00704299416252,-0.0112841248064,0.0335271264662,0.0232026760519,0.0341340761689,-0.0172004569139,0.00330299115663,0.00081446542929,0.006997716247,-0.00693426159767,-0.000546231480621,-0.0214869092449,-0.00671042911009,-0.00174412437106,-0.00524738334872,-0.000149489545238,0.0687081042143,-0.0198731617804,-0.0622365118807,-0.020367026578,0.0040261949186,-0.033671219918,0.00152909110156,-0.00323096803521,-0.00125514974745
animecoin,-0.00568524218867,0.0245905983755,-0.0486929068575,0.0010484738796,0.0462313728164,-0.0104764774285,0.0723526601697,0.0776668263614,0.0597932737976,0.0437671564496,-0.0714994586935,0.032804936644,0.00326389039161,0.0411881721723,0.00501074439605,0.000460029840894,0.0978145090703,0.0223360071334,-0.0199663525872,-0.0219099646704,0.0273892813174,0.016094954378,0.0343062185646,-0.015228943087,0.0021314822003,-0.0597683064515,-0.0363939896064,-0.0348830917957,-0.00339963253342,-0.0326575867165,0.0362776684535,-0.00513232608575,-0.0640812149222,0.0397791273276,-0.00745116137558,1.0,-0.00812650489262,0.117415825593,-0.0126586102396,0.0887482526239,-0.0376016799894,0.0253400621302,0.0245148203776,0.0570731738846,-0.0421422860585,-0.0207797008741,-0.00446861694726,0.00758666424966,0.0178775648309,0.0323283978978,0.0230555082781,-0.083567080726,-0.0144631403039,0.0107723315387,-0.0414175849135,-0.0667698313101,-0.0330572460822,0.146669109201,-0.00773283344249,-0.0165277475023,-0.000490840429664,0.0342805451789,-0.0252022805732,-0.0599309078664,0.0290652708709,0.0485138784345,0.149486937567,0.0544452881468,0.0351416465133,-0.0414908266737,0.246413857338,0.000142251490828,-0.018039609871,-0.0166492254675,-0.0168987033481,0.111138256436,0.019873243437,0.0357775077197,0.0737211283405,0.0557974820703,0.038996415693,0.0180713677953,0.00333264509283,-0.00145006221677,0.0662355502358,0.0161502502412,-0.0443094036475,-0.0215695945201,0.000702528032929,-0.00937087383862,-0.00442736162517,0.0530541746339,-0.00285343913234,-0.0716412372553,-0.0405911949562,0.0114956101635,0.0338131510681,-0.0431023210221,-0.0395273324771,-0.0853482472705
anoncoin,0.0112549790282,0.0117719504932,0.00445094578637,0.00417691939798,-0.00106786836178,0.0011258832502,-0.028253043397,0.00887671457981,-0.00715151802299,0.0266945235218,-0.0225937486951,0.0560676538583,0.0262598336043,0.00468261245952,-0.00696880817783,-0.0321073349138,0.198686195376,0.00319582666828,-0.0119862727946,0.00656661810378,0.0132009350091,-0.0125618897396,-0.00481736998555,-0.0691889621553,-0.0504436738459,-0.0255972933612,-0.0106033264732,0.00994860793136,-0.00394378526835,-0.00600513994261,0.0209265424421,-0.00799618386565,0.0175390542311,-0.0223332021105,0.0175200513213,-0.00812650489262,1.0,-0.0128514282973,0.0132787402506,-0.00149523020224,-0.0344049551594,0.00603353967607,0.0181761131216,0.0327956767671,-0.011399776554,-0.00822875547144,-0.00269865214964,-0.00680102936161,-0.00931023172574,-0.00322853008407,0.0248138269526,0.00884392235205,-0.0102023671347,-0.0171661813026,0.0619295149112,0.0274682254015,-0.00392224715306,-0.00452473192939,-0.015605165643,-0.0435156390082,0.00393312747279,0.0227951423392,-0.0167355220681,0.0325404624755,0.00922846467101,-0.044309785898,-0.0503456765081,0.00527737428502,-0.0164263643022,0.0269728242005,0.0121970053133,-0.0129801920843,0.00837146744553,-0.0102864388256,-0.0298148257165,-0.0286823276495,0.0331634083837,0.0128451245064,0.0112533008263,0.0428024961945,0.0026728300022,0.0121083537518,-0.0230161831392,0.03615846631,-0.00100367172629,0.0247379569471,0.00876256528426,0.00810048154764,0.00341510499759,-0.00324103717886,-0.00654659579371,0.0173054166178,0.0760869338472,-0.0724069019772,0.00921594100684,0.00601709465136,0.0156221888373,-0.00210324813638,-4.14902743061e-05,-0.0125988186787
antibitcoin,-0.0590242173149,-0.084997702479,-0.0310438194102,0.0666497719692,-0.0724796873549,-0.00210474453232,0.000421764552585,0.0903708885219,0.0289119536838,-0.0182187212458,-0.0302457856528,-0.0698105141444,-0.0209414658142,-0.0107875883682,-0.0929922901148,-0.00504554191746,0.0488823621094,-0.0810508616234,0.0172089097308,0.00677072643129,0.0347167184934,-0.0222318902115,-0.0190118221691,-0.0263790032723,-0.0340448843525,-0.0345416640783,-0.0113931331004,-0.0240369416514,0.00786964740111,0.0945583159119,-0.047453934268,-0.0370302150761,-0.0209745035323,-0.0202141721822,0.0162514486928,0.117415825593,-0.0128514282973,1.0,0.052963960993,-0.0648059207598,0.0154868724777,0.00178703933419,0.103511313208,-0.00829511069852,0.0280535718146,0.00858372117099,0.01901723164,-0.0259704340989,-0.0323181441327,0.00982504340403,0.00746832084301,-0.0444833732287,-0.0217635209491,-0.1499213578,-0.0469206485563,-0.0264401502769,-0.0296444354915,-0.0155413988967,-0.0106928950866,0.0251037819304,-0.00669101641191,-0.0138489557457,0.0324298485634,0.033472155185,-0.0042976105113,-0.082806689252,-0.0565539165629,-0.051972228884,0.0514578633996,0.0600582516056,0.0564865049406,0.00519923521101,-0.00364630539065,-0.0288211641461,0.0143909099869,-0.0202423482081,0.0541622443582,0.0396112180083,0.121544110083,0.0116541390946,-0.0220731410313,0.0416117949879,-0.0161667223357,-0.0227185635854,-0.00381450340283,0.00252728733893,0.0408222470082,0.00934725077328,-0.0404413204627,0.0346540104193,-0.0300382272703,0.0377175914874,0.153581226362,-0.00532783577001,-0.031186886649,-0.0220191067914,0.0855138599243,-0.0234797917579,0.0281977989563,-0.0015988584087
antilitecoin,0.113538938412,-0.0631520532936,-0.0302271856075,-0.000885417469135,-0.0121190935113,-0.0151977971645,-0.0175639744528,-0.0249535265323,0.130471038426,0.0331628538158,-0.0101372029188,-0.0527972282715,0.0148372459118,-0.0237727805959,0.0060310716384,-0.000284639266107,0.0281309505064,0.00811659550932,0.0425997415197,-0.000624879079286,-0.0258704860327,0.184862477224,-0.0289891779776,-0.0792387618527,-0.113819065785,-0.00046422691036,-0.00427054787896,0.0515768081563,-0.058580164715,-0.00263839347734,0.00388512433801,0.0182500564104,-0.0184776049439,0.00453439248399,-0.0093631404795,-0.0126586102396,0.0132787402506,0.052963960993,1.0,-0.0149515775313,0.130937178885,0.0180451959836,0.0208235296544,0.129597337362,-0.0214878428515,-0.0500631735267,0.0140455134224,0.024466302382,-0.0325923728212,-0.0117535493523,0.0603055648858,0.0422659227337,0.0351792885592,-0.0108757513246,-0.0487718530629,-0.0135946861758,0.0430238822791,0.00579626296797,0.0610517429848,-0.0268651173927,0.00268715371542,0.000255496072379,-0.0608300997577,-0.0107026171379,-0.0189183406608,0.00423833629473,0.0103370743062,-0.00198148585523,0.030541825119,-0.0600975365318,0.0794710556,-0.0380293649345,-0.0634912479085,0.0266865949302,0.029770705139,0.0347816628392,-0.00109690496926,-0.0139101302622,0.00112083181353,0.000308442286658,0.0281889860533,0.0377852461531,0.00899681628077,-0.0275092177615,-0.041911418624,-0.071415526581,0.211099101552,0.0388297502676,0.081468324725,0.0323343193619,0.00417383789383,0.0574598584036,0.0260400343196,0.0706449746192,-0.0189014477765,0.0731538461345,0.0282233582285,0.0375846226958,0.02199632844,0.0030316055886
antimatter,0.0659717093054,0.0886227219728,-0.027488901039,0.00417564980173,0.00476939004153,0.0158162527337,-0.0233410707157,-0.00579524367892,-0.00832903449508,0.0490432095089,0.0290612456085,-0.0215217795824,-0.0111905265696,0.0046398487928,-0.0445723125364,-0.0361093284198,0.0302676672894,0.0181818077277,0.0055782392621,0.0288369980263,0.0258095207637,-0.0118142690035,-0.00964093546813,0.00602661285726,-0.00851898197318,0.0417919781873,-0.00240281536076,-0.00230536661177,-0.00392921749458,-0.0435492380307,0.0182984060459,-0.0318896600895,-0.0357044493853,0.00328050638445,-0.000881906004873,0.0887482526239,-0.00149523020224,-0.0648059207598,-0.0149515775313,1.0,-0.0302733531921,0.104355405263,-0.0114120766789,-0.0062919057127,-0.0292866564053,0.00694566710319,-0.00479722628828,0.0211142199301,-0.0341487559096,-0.0414397857625,-0.00264875507002,-0.0220895434458,0.0100089614522,0.0321428856257,0.0181185845879,-0.00655752834894,-0.0381001009478,-0.0163210719116,-0.00437135853536,-0.0021917894019,-0.0130200993125,-0.0303809885307,-0.0336517025523,-0.0150766390055,0.0319234251805,-0.0234280807824,-0.00244109276378,-0.00338807549683,-0.0122561411573,0.00569008649318,-0.0431824913734,-0.0269434312768,-0.00385099201832,-0.00250533234023,0.0618650597545,0.00311718540892,-0.0166499334473,-0.0525540210945,-0.0330304807287,-0.0295802579195,0.0786662604668,0.0607886934614,0.000899775004179,0.0143702749821,-0.0130632776171,-0.0135837219441,-0.036710660104,-0.019872628539,0.00310974947194,-0.00392983168502,0.0743001752432,0.0447818110746,0.00898315144859,0.0215416495949,0.00486944333682,0.0138173940403,-0.063359219729,-0.00739987864023,-0.00790343004525,-0.0305406964775
